"event_id","event_uid","event_name","event_long_name","event_date","card_section","card_position","fight_id","fight_uid","weight_class","title_fight","title","red_corner_id","red_corner_uid","red_corner","blue_corner_id","blue_corner_uid","blue_corner","fight_completed","fight_end_round","fight_end_clock","fight_outcome","fight_winner","event_venue_id","event_venue","event_venue_city","event_venue_state","event_venue_country","referee_id","referee","judge_one_id","judge_one","judge_one_card","judge_two_id","judge_two","judge_two_card","judge_three_id","judge_three","judge_three_card"
"400607624",s:3301~l:3321~e:400607624,UFC 188,UFC 188: Velasquez vs. Werdum,"2015-06-13",MAIN_CARD,4,"209605",s:3301~l:3321~e:400607624~c:209605,FEATHERWEIGHT,0,,"3155420",s:3301~a:3155420,Yair Rodriguez,"3153125",s:3301~a:3153125,Charles Rosa,1,3,"300.0",S DEC,RED,"5779",Arena Ciudad de Mexico,Mexico City,,Mexico,"2565501",Mario Yamasaki,"2593948",Glenn Trowbridge,"29-28","2956768",Derek Cleary,"29-28","4409191",Eduardo Marques De Jesus Passos,"28-29"
"400607624",s:3301~l:3321~e:400607624,UFC 188,UFC 188: Velasquez vs. Werdum,"2015-06-13",MAIN_CARD,3,"210418",s:3301~l:3321~e:400607624~c:210418,MIDDLEWEIGHT,0,,"3026011",s:3301~a:3026011,Kelvin Gastelum,"2335475",s:3301~a:2335475,Nate Marquardt,1,2,"300.0",KO/TKO,RED,"5779",Arena Ciudad de Mexico,Mexico City,,Mexico,"2594134",Dan Miragliotta,,,,,,,,,
"400607624",s:3301~l:3321~e:400607624,UFC 188,UFC 188: Velasquez vs. Werdum,"2015-06-13",MAIN_CARD,1,"209488",s:3301~l:3321~e:400607624~c:209488,HEAVYWEIGHT,1,UFC_HEAVYWEIGHT_TITLE,"2335654",s:3301~a:2335654,Cain Velasquez,"2354533",s:3301~a:2354533,Fabricio Werdum,1,3,"133.0",SUB,BLUE,"5779",Arena Ciudad de Mexico,Mexico City,,Mexico,"2565498",Herb Dean,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",PRELIMS,8,"209847",s:3301~l:3321~e:400607623~c:209847,WELTERWEIGHT,0,,"2500138",s:3301~a:2500138,Brian Ebersole,"3070416",s:3301~a:3070416,Omari Akhmedov,1,1,"300.0",KO/TKO,BLUE,"985",Smoothie King Center,New Orleans,LA,USA,"3900889",Jordan Bass,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",EARLY_PRELIMS,12,"211007",s:3301~l:3321~e:400607623~c:211007,BANTAMWEIGHT,0,,"3154228",s:3301~a:3154228,Jose Quinonez,"3155423",s:3301~a:3155423,Leonardo Morales,1,1,"154.0",SUB,RED,"985",Smoothie King Center,New Orleans,LA,USA,"3900888",Robbie Scheureumann,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",EARLY_PRELIMS,11,"210067",s:3301~l:3321~e:400607623~c:210067,MIDDLEWEIGHT,0,,"3108778",s:3301~a:3108778,Ricardo Abreu,"2988175",s:3301~a:2988175,Jake Collier,1,3,"300.0",S DEC,BLUE,"985",Smoothie King Center,New Orleans,LA,USA,"3900889",Jordan Bass,"2594389",Myron Gaudet,"28-29","2594000",Cardo Urso,"29-28","2594122",Robbie Scheuermann,"28-29"
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",PRELIMS,10,"209767",s:3301~l:3321~e:400607623~c:209767,LIGHTWEIGHT,0,,"2960683",s:3301~a:2960683,Joe Proctor,"2560089",s:3301~a:2560089,Justin Edwards,1,3,"298.0",SUB,RED,"985",Smoothie King Center,New Orleans,LA,USA,"2594389",Myron Gaudet,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",PRELIMS,9,"212023",s:3301~l:3321~e:400607623~c:212023,LIGHTWEIGHT,0,,"3027534",s:3301~a:3027534,Chris Wade,"3089069",s:3301~a:3089069,Christos Giagos,1,3,"300.0",U DEC,RED,"985",Smoothie King Center,New Orleans,LA,USA,"3900888",Robbie Scheureumann,"3900889",Jordan Bass,"30-27","2593951",Roy Silbert,"29-28","2594123",Geb Barahona,"29-28"
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",PRELIMS,7,"209848",s:3301~l:3321~e:400607623~c:209848,HEAVYWEIGHT,0,,"2559762",s:3301~a:2559762,Shawn Jordan,"2560713",s:3301~a:2560713,Derrick Lewis,1,2,"48.0",KO/TKO,RED,"985",Smoothie King Center,New Orleans,LA,USA,"3900892",Gabe Barahona,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",MAIN_CARD,6,"211091",s:3301~l:3321~e:400607623~c:211091,BANTAMWEIGHT,0,,"2531855",s:3301~a:2531855,Francisco Rivera,"2552906",s:3301~a:2552906,Alex Caceres,1,1,"21.0",KO/TKO,RED,"985",Smoothie King Center,New Orleans,LA,USA,"2594134",Dan Miragliotta,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",MAIN_CARD,1,"209687",s:3301~l:3321~e:400607623~c:209687,MIDDLEWEIGHT,0,,"2335531",s:3301~a:2335531,Tim Boetsch,"2335497",s:3301~a:2335497,Dan Henderson,1,1,"28.0",KO/TKO,BLUE,"985",Smoothie King Center,New Orleans,LA,USA,"2565499",John McCarthy,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",MAIN_CARD,2,"209688",s:3301~l:3321~e:400607623~c:209688,HEAVYWEIGHT,0,,"2473720",s:3301~a:2473720,Ben Rothwell,"2501702",s:3301~a:2501702,Matt Mitrione,1,1,"114.0",SUB,RED,"985",Smoothie King Center,New Orleans,LA,USA,"2594134",Dan Miragliotta,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",MAIN_CARD,3,"210893",s:3301~l:3321~e:400607623~c:210893,LIGHTWEIGHT,0,,"2506549",s:3301~a:2506549,Dustin Poirier,"2504257",s:3301~a:2504257,Yancy Medeiros,1,1,"158.0",KO/TKO,RED,"985",Smoothie King Center,New Orleans,LA,USA,"2565499",John McCarthy,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",MAIN_CARD,5,"210249",s:3301~l:3321~e:400607623~c:210249,BANTAMWEIGHT,0,,"2514885",s:3301~a:2514885,Joe Soto,"2557518",s:3301~a:2557518,Anthony Birchak,1,1,"97.0",KO/TKO,BLUE,"985",Smoothie King Center,New Orleans,LA,USA,"2565499",John McCarthy,,,,,,,,,
"400607623",s:3301~l:3321~e:400607623,UFC Fight Night,UFC Fight Night: Boetsch vs. Henderson,"2015-06-06",MAIN_CARD,4,"211668",s:3301~l:3321~e:400607623~c:211668,FEATHERWEIGHT,0,,"2354193",s:3301~a:2354193,Thiago Tavares,"3045737",s:3301~a:3045737,Brian Ortega,1,3,"250.0",KO/TKO,BLUE,"985",Smoothie King Center,New Orleans,LA,USA,"2594134",Dan Miragliotta,,,,,,,,,
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",PRELIMS,9,"212587",s:3301~l:3321~e:400607622~c:212587,WELTERWEIGHT,0,,"3039886",s:3301~a:3039886,Elizeu Zaleski dos Santos,"3026267",s:3301~a:3026267,Nicolas Dalby,1,3,"300.0",S DEC,BLUE,"4487",Goiania Arena,Goiania,,Brazil,"2953045",Fernando Yamasaki,"3034380",Guilherme Bravo,"28-29","2594084",Richard Winters,"29-28","4422221",Felipe Frank,"28-29"
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",EARLY_PRELIMS,12,"210899",s:3301~l:3321~e:400607622~c:210899,WELTERWEIGHT,0,,"3083005",s:3301~a:3083005,Luiz Dutra,"3140871",s:3301~a:3140871,Tom Breese,1,1,"298.0",KO/TKO,BLUE,"4487",Goiania Arena,Goiania,,Brazil,"2953045",Fernando Yamasaki,,,,,,,,,
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",EARLY_PRELIMS,11,"210903",s:3301~l:3321~e:400607622~c:210903,W_STRAWWEIGHT,0,,"3041458",s:3301~a:3041458,Juliana Lima,"3895652",s:3301~a:3895652,Ericka Almeida,1,3,"300.0",U DEC,RED,"4487",Goiania Arena,Goiania,,Brazil,"3332151",Camila Albuquerque,"4422221",Felipe Frank,"30-27","2594084",Richard Winters,"30-27","4409191",Eduardo Marques De Jesus Passos,"30-25"
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",PRELIMS,10,"210896",s:3301~l:3321~e:400607622~c:210896,FEATHERWEIGHT,0,,"3019244",s:3301~a:3019244,Lucas Martins,"3095666",s:3301~a:3095666,Mirsad Bektic,1,2,"30.0",KO/TKO,BLUE,"4487",Goiania Arena,Goiania,,Brazil,"2565501",Mario Yamasaki,,,,,,,,,
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",PRELIMS,8,"210895",s:3301~l:3321~e:400607622~c:210895,FLYWEIGHT,0,,"2560740",s:3301~a:2560740,Jussier Formiga,"2512984",s:3301~a:2512984,Wilson Reis,1,3,"300.0",U DEC,RED,"4487",Goiania Arena,Goiania,,Brazil,"3332151",Camila Albuquerque,"4409191",Eduardo Marques De Jesus Passos,"29-28","4013349",Joseph Terrell,"29-28","2594084",Richard Winters,"29-28"
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",PRELIMS,7,"212107",s:3301~l:3321~e:400607622~c:212107,FEATHERWEIGHT,0,,"2555557",s:3301~a:2555557,Rony Jason,"3099187",s:3301~a:3099187,Damon Jackson,1,1,"211.0",NO CONTEST,,"4487",Goiania Arena,Goiania,,Brazil,"2594384",Kevin MacDonald,,,,,,,,,
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",MAIN_CARD,6,"210900",s:3301~l:3321~e:400607622~c:210900,WELTERWEIGHT,0,,"3031743",s:3301~a:3031743,Wendell Oliveira,"3897436",s:3301~a:3897436,Darren Till,1,2,"97.0",KO/TKO,BLUE,"4487",Goiania Arena,Goiania,,Brazil,"2953045",Fernando Yamasaki,,,,,,,,,
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",MAIN_CARD,5,"210898",s:3301~l:3321~e:400607622~c:210898,LIGHTWEIGHT,0,,"2516135",s:3301~a:2516135,Francisco Trinaldo,"3009719",s:3301~a:3009719,Norman Parke,1,3,"300.0",U DEC,RED,"4487",Goiania Arena,Goiania,,Brazil,"3332151",Camila Albuquerque,"4422221",Felipe Frank,"29-28","4409191",Eduardo Marques De Jesus Passos,"28-29","2594084",Richard Winters,"29-28"
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",MAIN_CARD,4,"210901",s:3301~l:3321~e:400607622~c:210901,LIGHT_HEAVYWEIGHT,0,,"2996767",s:3301~a:2996767,Francimar Barroso,"2501670",s:3301~a:2501670,Ryan Jimmo,1,3,"300.0",U DEC,RED,"4487",Goiania Arena,Goiania,,Brazil,"2594384",Kevin MacDonald,"3034380",Guilherme Bravo,"29-28","4409191",Eduardo Marques De Jesus Passos,"30-27","4013349",Joseph Terrell,"30-27"
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",MAIN_CARD,3,"210902",s:3301~l:3321~e:400607622~c:210902,WELTERWEIGHT,0,,"2431339",s:3301~a:2431339,KJ Noons,"3417396",s:3301~a:3417396,Alex Oliveira,1,1,"171.0",SUB,BLUE,"4487",Goiania Arena,Goiania,,Brazil,"2565501",Mario Yamasaki,,,,,,,,,
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",MAIN_CARD,2,"210897",s:3301~l:3321~e:400607622~c:210897,FEATHERWEIGHT,0,,"2504229",s:3301~a:2504229,Nik Lentz,"2504169",s:3301~a:2504169,Charles Oliveira,1,3,"70.0",SUB,BLUE,"4487",Goiania Arena,Goiania,,Brazil,"2594384",Kevin MacDonald,,,,,,,,,
"400607622",s:3301~l:3321~e:400607622,UFC Fight Night,UFC Fight Night: Condit vs. Alves,"2015-05-30",MAIN_CARD,1,"210447",s:3301~l:3321~e:400607622~c:210447,WELTERWEIGHT,0,,"2335243",s:3301~a:2335243,Carlos Condit,"2335660",s:3301~a:2335660,Thiago Alves,1,2,"300.0",TKO - DR,RED,"4487",Goiania Arena,Goiania,,Brazil,"2565501",Mario Yamasaki,,,,,,,,,
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",MAIN_CARD,1,"209348",s:3301~l:3321~e:400607621~c:209348,LIGHT_HEAVYWEIGHT,1,UFC_LIGHT_HEAVYWEIGHT_TITLE,"2335663",s:3301~a:2335663,Anthony Johnson,"2509290",s:3301~a:2509290,Daniel Cormier,1,3,"159.0",SUB,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2565499",John McCarthy,,,,,,,,,
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",EARLY_PRELIMS,11,"209627",s:3301~l:3321~e:400607621~c:209627,FLYWEIGHT,0,,"3075588",s:3301~a:3075588,Justin Scoggins,"2506562",s:3301~a:2506562,Josh Sampo,1,3,"300.0",U DEC,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2594104",Mark Smith,"2956768",Derek Cleary,"30-27","2593945",Patricia Morse-Jarman,"30-27","2593944",Tony Weeks,"30-27"
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",EARLY_PRELIMS,10,"209528",s:3301~l:3321~e:400607621~c:209528,LIGHTWEIGHT,0,,"3332412",s:3301~a:3332412,Islam Makhachev,"3114427",s:3301~a:3114427,Leo Kuntz,1,2,"158.0",SUB,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2594328",Jason Herzog,,,,,,,,,
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",PRELIMS,9,"209707",s:3301~l:3321~e:400607621~c:209707,WELTERWEIGHT,0,,"2488464",s:3301~a:2488464,Mike Pyle,"3088810",s:3301~a:3088810,Colby Covington,1,3,"300.0",U DEC,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2565498",Herb Dean,"2593946",Adalaide Byrd,"27-30","2594008",Junichiro Kamijo,"28-29","2593943",Marcos Rosales,"27-30"
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",PRELIMS,8,"209930",s:3301~l:3321~e:400607621~c:209930,MIDDLEWEIGHT,0,,"2553996",s:3301~a:2553996,Uriah Hall,"2504667",s:3301~a:2504667,Rafael Natal,1,3,"300.0",S DEC,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2594104",Mark Smith,"2593952",Sal D'amato,"28-29","2593945",Patricia Morse-Jarman,"29-28","2594008",Junichiro Kamijo,"28-29"
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",PRELIMS,7,"209828",s:3301~l:3321~e:400607621~c:209828,WELTERWEIGHT,0,,"2335818",s:3301~a:2335818,Dong Hyun Kim,"2354104",s:3301~a:2354104,Joshua Burkman,1,3,"133.0",SUB,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2594328",Jason Herzog,,,,,,,,,
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",PRELIMS,6,"209447",s:3301~l:3321~e:400607621~c:209447,FLYWEIGHT,0,,"2609397",s:3301~a:2609397,John Dodson,"2527791",s:3301~a:2527791,Zach Makovsky,1,3,"300.0",U DEC,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2565498",Herb Dean,"2956768",Derek Cleary,"29-28","2593952",Sal D'amato,"29-28","2593945",Patricia Morse-Jarman,"29-28"
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",MAIN_CARD,5,"209368",s:3301~l:3321~e:400607621~c:209368,FLYWEIGHT,0,,"2500457",s:3301~a:2500457,Joseph Benavidez,"2970798",s:3301~a:2970798,John Moraga,1,3,"300.0",U DEC,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2565499",John McCarthy,"2594008",Junichiro Kamijo,"30-27","2593943",Marcos Rosales,"30-27","2593944",Tony Weeks,"30-27"
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",MAIN_CARD,4,"209367",s:3301~l:3321~e:400607621~c:209367,HEAVYWEIGHT,0,,"2504648",s:3301~a:2504648,Travis Browne,"2354269",s:3301~a:2354269,Andrei Arlovski,1,1,"281.0",KO/TKO,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2594104",Mark Smith,,,,,,,,,
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",MAIN_CARD,3,"209350",s:3301~l:3321~e:400607621~c:209350,LIGHTWEIGHT,0,,"2479918",s:3301~a:2479918,Donald Cerrone,"2529520",s:3301~a:2529520,John Makdessi,1,2,"284.0",KO/TKO,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2594328",Jason Herzog,,,,,,,,,
"400607621",s:3301~l:3321~e:400607621,UFC 187,UFC 187: Johnson vs. Cormier,"2015-05-23",MAIN_CARD,2,"209349",s:3301~l:3321~e:400607621~c:209349,MIDDLEWEIGHT,1,UFC_MIDDLEWEIGHT_TITLE,"2553993",s:3301~a:2553993,Chris Weidman,"2354057",s:3301~a:2354057,Vitor Belfort,1,1,"173.0",KO/TKO,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2565498",Herb Dean,,,,,,,,,
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",PRELIMS,8,"209131",s:3301~l:3321~e:400607619~c:209131,LIGHTWEIGHT,0,,"3090555",s:3301~a:3090555,Lipeng Zhang,"2501539",s:3301~a:2501539,Kajan Johnson,1,3,"300.0",U DEC,BLUE,"4310",Mall of Asia Arena,Manila,,Philippines,"3084172",Greg Kleynjans,"3954874",Mark Craig,"28-29","2593995",Barry Foley,"28-29","2594095",Kon Papaioannou,"27-30"
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",PRELIMS,9,"209128",s:3301~l:3321~e:400607619~c:209128,WELTERWEIGHT,0,,"3095328",s:3301~a:3095328,Li Jingliang,"2591297",s:3301~a:2591297,Dhiego Lima,1,1,"85.0",KO/TKO,RED,"4310",Mall of Asia Arena,Manila,,Philippines,"3896310",Terry Hill,,,,,,,,,
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",PRELIMS,7,"209130",s:3301~l:3321~e:400607619~c:209130,LIGHTWEIGHT,0,,"3082804",s:3301~a:3082804,Tae Hyun Bang,"2990848",s:3301~a:2990848,Jon Tuck,1,1,"236.0",SUB,BLUE,"4310",Mall of Asia Arena,Manila,,Philippines,"2594354",Steve Percival,,,,,,,,,
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",EARLY_PRELIMS,11,"209132",s:3301~l:3321~e:400607619~c:209132,FLYWEIGHT,0,,"3110326",s:3301~a:3110326,Roldan Sangcha'an,"3082809",s:3301~a:3082809,Jon Delos Reyes,1,2,"193.0",SUB,BLUE,"4310",Mall of Asia Arena,Manila,,Philippines,"3084172",Greg Kleynjans,,,,,,,,,
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",EARLY_PRELIMS,12,"209129",s:3301~l:3321~e:400607619~c:209129,FLYWEIGHT,0,,"3130180",s:3301~a:3130180,Nolan Ticman,"3120896",s:3301~a:3120896,Yao Zhikui,1,3,"300.0",S DEC,BLUE,"4310",Mall of Asia Arena,Manila,,Philippines,"3896310",Terry Hill,"3952892",Evan Field,"28-29","2593995",Barry Foley,"29-28","4076202",Christopher Shen,"28-29"
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",PRELIMS,10,"210049",s:3301~l:3321~e:400607619~c:210049,BANTAMWEIGHT,0,,"2996677",s:3301~a:2996677,Guangyou Ning,"3082805",s:3301~a:3082805,Royston Wee,1,2,"299.0",KO/TKO,RED,"4310",Mall of Asia Arena,Manila,,Philippines,"2594354",Steve Percival,,,,,,,,,
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",MAIN_CARD,5,"209263",s:3301~l:3321~e:400607619~c:209263,FEATHERWEIGHT,0,,"2335693",s:3301~a:2335693,Phillipe Nover,"2966232",s:3301~a:2966232,Yui Chul Nam,1,3,"300.0",S DEC,RED,"4310",Mall of Asia Arena,Manila,,Philippines,"3084172",Greg Kleynjans,"3954874",Mark Craig,"29-28","2593995",Barry Foley,"28-29","2594095",Kon Papaioannou,"29-28"
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",MAIN_CARD,6,"209525",s:3301~l:3321~e:400607619~c:209525,FEATHERWEIGHT,0,,"3091102",s:3301~a:3091102,Mark Eddiva,"3167314",s:3301~a:3167314,Levan Makashvili,1,3,"300.0",S DEC,BLUE,"4310",Mall of Asia Arena,Manila,,Philippines,"3896310",Terry Hill,"3952892",Evan Field,"27-30","2594095",Kon Papaioannou,"29-28","4076202",Christopher Shen,"28-29"
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",MAIN_CARD,1,"209107",s:3301~l:3321~e:400607619~c:209107,FEATHERWEIGHT,0,,"2335694",s:3301~a:2335694,Frankie Edgar,"2335682",s:3301~a:2335682,Urijah Faber,1,5,"300.0",U DEC,RED,"4310",Mall of Asia Arena,Manila,,Philippines,"2594354",Steve Percival,"3988917",Howie Booth,"50-45","2593995",Barry Foley,"50-45","2594095",Kon Papaioannou,"50-45"
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",MAIN_CARD,2,"209829",s:3301~l:3321~e:400607619~c:209829,MIDDLEWEIGHT,0,,"2431313",s:3301~a:2431313,Gegard Mousasi,"2553304",s:3301~a:2553304,Constantinos Philippou,1,3,"300.0",U DEC,RED,"4310",Mall of Asia Arena,Manila,,Philippines,"3084172",Greg Kleynjans,"3954874",Mark Craig,"30-27","3952892",Evan Field,"30-27","4076202",Christopher Shen,"30-27"
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",MAIN_CARD,4,"209827",s:3301~l:3321~e:400607619~c:209827,WELTERWEIGHT,0,,"2500684",s:3301~a:2500684,Hyun Gyu Lim,"3001914",s:3301~a:3001914,Neil Magny,1,2,"84.0",KO/TKO,BLUE,"4310",Mall of Asia Arena,Manila,,Philippines,"2594354",Steve Percival,,,,,,,,,
"400607619",s:3301~l:3321~e:400607619,UFC Fight Night,UFC Fight Night: Edgar vs. Faber,"2015-05-16",MAIN_CARD,3,"210048",s:3301~l:3321~e:400607619~c:210048,MIDDLEWEIGHT,0,,"2335647",s:3301~a:2335647,Mark Munoz,"3026165",s:3301~a:3026165,Luke Barnatt,1,3,"300.0",U DEC,RED,"4310",Mall of Asia Arena,Manila,,Philippines,"3896310",Terry Hill,"2593995",Barry Foley,"30-27","3988917",Howie Booth,"30-27","3952892",Evan Field,"29-28"
"400762976",s:3301~l:3321~e:400762976,UFC Fight Night,UFC Fight Night: Miocic vs. Hunt,"2015-05-09",PRELIMS,9,"209336",s:3301~l:3321~e:400762976~c:209336,MIDDLEWEIGHT,0,,"2554630",s:3301~a:2554630,Dylan Andrews,"3009723",s:3301~a:3009723,Bradley Scott,1,2,"294.0",SUB,BLUE,"4934",Adelaide Entertainment Centre,Adelaide,SA,Australia,"3084172",Greg Kleynjans,,,,,,,,,
"400762976",s:3301~l:3321~e:400762976,UFC Fight Night,UFC Fight Night: Miocic vs. Hunt,"2015-05-09",PRELIMS,12,"211887",s:3301~l:3321~e:400762976~c:211887,FLYWEIGHT,0,,"2975297",s:3301~a:2975297,Alptekin Ozkilic,"2594874",s:3301~a:2594874,Ben Nguyen,1,1,"299.0",KO/TKO,BLUE,"4934",Adelaide Entertainment Centre,Adelaide,SA,Australia,"3084172",Greg Kleynjans,,,,,,,,,
"400762976",s:3301~l:3321~e:400762976,UFC Fight Night,UFC Fight Night: Miocic vs. Hunt,"2015-05-09",PRELIMS,11,"209333",s:3301~l:3321~e:400762976~c:209333,WELTERWEIGHT,0,,"3089918",s:3301~a:3089918,Brendan O'Reilly,"3096580",s:3301~a:3096580,Vik Grujic,1,3,"300.0",U DEC,RED,"4934",Adelaide Entertainment Centre,Adelaide,SA,Australia,"2594355",John Sharp,"4076202",Christopher Shen,"29-28","4422222",Brett Hinde,"29-28","2593995",Barry Foley,"29-28"
"400762976",s:3301~l:3321~e:400762976,UFC Fight Night,UFC Fight Night: Miocic vs. Hunt,"2015-05-09",PRELIMS,10,"209335",s:3301~l:3321~e:400762976~c:209335,W_STRAWWEIGHT,0,,"3034798",s:3301~a:3034798,Alex Chambers,"3129344",s:3301~a:3129344,Kailin Curran,1,3,"195.0",SUB,RED,"4934",Adelaide Entertainment Centre,Adelaide,SA,Australia,"2594354",Steve Percival,,,,,,,,,
"400762976",s:3301~l:3321~e:400762976,UFC Fight Night,UFC Fight Night: Miocic vs. Hunt,"2015-05-09",PRELIMS,8,"209331",s:3301~l:3321~e:400762976~c:209331,W_STRAWWEIGHT,0,,"3019035",s:3301~a:3019035,Bec Rawlings,"3024356",s:3301~a:3024356,Lisa Ellis,1,1,"249.0",SUB,RED,"4934",Adelaide Entertainment Centre,Adelaide,SA,Australia,"2594355",John Sharp,,,,,,,,,
"400762976",s:3301~l:3321~e:400762976,UFC Fight Night,UFC Fight Night: Miocic vs. Hunt,"2015-05-09",PRELIMS,7,"210127",s:3301~l:3321~e:400762976~c:210127,MIDDLEWEIGHT,0,,"2559758",s:3301~a:2559758,Sam Alvey,"3147329",s:3301~a:3147329,Daniel Kelly,1,1,"49.0",KO/TKO,RED,"4934",Adelaide Entertainment Centre,Adelaide,SA,Australia,"2594354",Steve Percival,,,,,,,,,
