weight_class,title_fight,card_section,card_position,event_venue_country,red_age,blue_age,red_height,blue_height,red_reach,blue_reach,red_stance,blue_stance,red_prior_fights,blue_prior_fights,red_prior_wins,blue_prior_wins,red_prior_win_rate,blue_prior_win_rate,red_prior_finish_wins,blue_prior_finish_wins,red_prior_finish_rate,blue_prior_finish_rate,red_prior_avg_duration,blue_prior_avg_duration,red_days_since_last_fight,blue_days_since_last_fight,age_diff,height_diff,reach_diff,prior_fights_diff,prior_win_rate_diff,prior_finish_rate_diff,prior_avg_duration_diff,days_since_last_fight_diff,stance_matchup,y_red_win
MIDDLEWEIGHT,0,PRELIMS,8,USA,,25.806981519507186,190.5,185.42,,195.58,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.0800000000000125,,0.0,0.0,0.0,,,orthodox_vs_orthodox,0
MIDDLEWEIGHT,0,PRELIMS,7,USA,33.059548254620125,,182.88,175.26,184.15,,open stance,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.6200000000000045,,0.0,0.0,0.0,,,open stance_vs_orthodox,1
MIDDLEWEIGHT,0,PRELIMS,6,USA,27.356605065023956,,177.8,172.72,185.42,,orthodox,orthodox,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.000000000000002,,12.0,,,5.0800000000000125,,1.0,0.0,0.0,,,orthodox_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,PRELIMS,4,USA,24.78028747433265,35.31279945242984,187.96,187.96,,,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-10.532511978097194,0.0,,0.0,0.0,0.0,,,orthodox_vs_orthodox,1
MIDDLEWEIGHT,1,MAIN_CARD,3,USA,28.870636550308006,23.27173169062286,177.8,177.8,187.96,182.88,southpaw,southpaw,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,15.0,,12.0,5.598904859685145,0.0,5.0800000000000125,-1.0,-1.0,0.0,,,southpaw_vs_southpaw,0
LIGHT_HEAVYWEIGHT,1,MAIN_CARD,2,USA,25.7741273100616,28.01368925393566,190.5,193.04,195.58,200.66,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-2.239561943874058,-2.539999999999992,-5.079999999999984,0.0,0.0,0.0,,,orthodox_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,1,USA,30.510609171800137,41.158110882956876,185.42,185.42,193.04,184.15,southpaw,orthodox,3.0,12.0,3.0,7.0,1.0,0.5833333333333334,3.0,7.0,1.0,1.0,6.906666666666667,6.001666666666666,169.0,294.0,-10.647501711156739,0.0,8.889999999999986,-9.0,0.41666666666666663,0.0,0.9050000000000011,-125.0,southpaw_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,8,USA,22.442162902121833,30.469541409993155,177.8,180.34,182.88,172.72,orthodox,orthodox,3.0,4.0,2.0,2.0,0.6666666666666666,0.5,1.0,2.0,0.5,1.0,11.290000000000001,9.55,168.0,168.0,-8.027378507871322,-2.539999999999992,10.159999999999997,-1.0,0.16666666666666663,-0.5,1.7400000000000002,0.0,orthodox_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,9,USA,21.51403148528405,25.14715947980835,185.42,177.8,193.04,177.8,southpaw,orthodox,3.0,0.0,2.0,0.0,0.6666666666666666,0.0,2.0,0.0,1.0,0.0,11.196666666666665,,168.0,,-3.633127994524301,7.619999999999976,15.23999999999998,3.0,0.6666666666666666,1.0,,,southpaw_vs_orthodox,1
MIDDLEWEIGHT,0,PRELIMS,7,USA,25.138945927446954,31.696098562628336,182.88,177.8,194.31,,orthodox,southpaw,2.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,9.46,,498.0,,-6.557152635181382,5.079999999999984,,2.0,0.5,1.0,,,orthodox_vs_southpaw,1
HEAVYWEIGHT,0,PRELIMS,6,USA,24.851471594798085,26.401095140314855,190.5,187.96,195.58,190.5,orthodox,orthodox,2.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,3.1050000000000004,,168.0,,-1.54962354551677,2.539999999999992,5.0800000000000125,2.0,0.5,1.0,,,orthodox_vs_orthodox,1
MIDDLEWEIGHT,1,MAIN_CARD,4,USA,33.98494182067078,27.07460643394935,182.88,182.88,187.96,,orthodox,southpaw,11.0,1.0,9.0,1.0,0.8181818181818182,1.0,7.0,1.0,0.7777777777777778,1.0,5.834545454545455,0.40000000000000036,106.0,168.0,6.910335386721428,0.0,,10.0,-0.18181818181818177,-0.2222222222222222,5.434545454545455,-62.0,orthodox_vs_southpaw,1
HEAVYWEIGHT,1,MAIN_CARD,3,USA,26.0041067761807,28.761122518822724,190.5,203.2,195.58,203.2,orthodox,orthodox,6.0,4.0,4.0,3.0,0.6666666666666666,0.75,4.0,3.0,1.0,1.0,5.596666666666667,3.15,309.0,231.0,-2.757015742642025,-12.699999999999989,-7.619999999999976,2.0,-0.08333333333333337,0.0,2.4466666666666668,78.0,orthodox_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,1,USA,30.036960985626283,27.849418206707735,190.5,182.88,187.96,187.96,orthodox,southpaw,14.0,10.0,10.0,7.0,0.7142857142857143,0.7,7.0,7.0,0.7,1.0,11.159285714285714,4.786,106.0,168.0,2.187542778918548,7.6200000000000045,0.0,4.0,0.014285714285714346,-0.30000000000000004,6.373285714285714,-62.0,orthodox_vs_southpaw,1
MIDDLEWEIGHT,0,MAIN_CARD,2,USA,22.50513347022587,28.80766598220397,180.34,175.26,190.5,182.88,orthodox,orthodox,0.0,7.0,0.0,3.0,0.0,0.42857142857142855,0.0,2.0,0.0,0.6666666666666666,,8.997142857142856,,231.0,-6.3025325119781,5.0800000000000125,7.6200000000000045,-7.0,-0.42857142857142855,-0.6666666666666666,,,orthodox_vs_orthodox,1
HEAVYWEIGHT,0,MAIN_CARD,5,USA,31.055441478439427,26.60917180013689,190.5,185.42,195.58,,orthodox,orthodox,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,1.23,,168.0,4.446269678302535,5.0800000000000125,,-1.0,-1.0,-1.0,,,orthodox_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,1,USA,24.646132785763175,29.746748802190282,180.34,190.5,190.5,187.96,orthodox,orthodox,0.0,13.0,0.0,9.0,0.0,0.6923076923076923,0.0,7.0,0.0,0.7777777777777778,,10.863846153846152,,203.0,-5.100616016427107,-10.159999999999997,2.539999999999992,-13.0,-0.6923076923076923,-0.7777777777777778,,,orthodox_vs_orthodox,0
MIDDLEWEIGHT,0,MAIN_CARD,2,USA,30.04791238877481,32.648870636550306,185.42,185.42,193.04,185.42,southpaw,orthodox,2.0,2.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,0.0,3.124999999999999,8.375,392.0,265.0,-2.6009582477754947,0.0,7.6200000000000045,0.0,0.5,1.0,-5.250000000000001,127.0,southpaw_vs_orthodox,1
WELTERWEIGHT,1,MAIN_CARD,3,USA,31.025325119780973,23.42778918548939,175.26,180.34,185.42,193.04,switch,orthodox,12.0,2.0,10.0,2.0,0.8333333333333334,1.0,6.0,1.0,0.6,0.5,9.295,8.35,125.0,125.0,7.597535934291582,-5.0800000000000125,-7.6200000000000045,10.0,-0.16666666666666663,0.09999999999999998,0.9450000000000003,0.0,switch_vs_orthodox,1
WELTERWEIGHT,0,MAIN_CARD,4,USA,,32.459958932238195,185.42,172.72,,180.34,orthodox,southpaw,2.0,2.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,15.0,4.075,125.0,125.0,,12.699999999999989,,0.0,0.0,-1.0,10.925,0.0,orthodox_vs_southpaw,0
MIDDLEWEIGHT,0,MAIN_CARD,5,USA,22.5927446954141,33.69472963723477,180.34,182.88,187.96,187.96,southpaw,orthodox,6.0,10.0,4.0,8.0,0.6666666666666666,0.8,2.0,6.0,0.5,0.75,8.486666666666666,6.181000000000001,203.0,125.0,-11.101984941820671,-2.539999999999992,0.0,-4.0,-0.13333333333333341,-0.25,2.3056666666666654,78.0,southpaw_vs_orthodox,0
MIDDLEWEIGHT,0,PRELIMS,6,USA,,33.779603011635864,182.88,182.88,,,orthodox,orthodox,3.0,3.0,2.0,2.0,0.6666666666666666,0.6666666666666666,2.0,2.0,1.0,1.0,3.606666666666667,10.816666666666665,853.0,756.0,,0.0,,0.0,0.0,0.0,-7.209999999999997,97.0,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,0,PRELIMS,7,USA,33.270362765229294,30.88021902806297,175.26,187.96,185.42,190.5,orthodox,orthodox,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,,504.0,,2.390143737166323,-12.700000000000017,-5.0800000000000125,1.0,0.0,0.0,,,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,1,MAIN_CARD,1,USA,27.38945927446954,41.16632443531827,182.88,187.96,187.96,190.5,southpaw,orthodox,9.0,12.0,7.0,9.0,0.7777777777777778,0.75,7.0,6.0,1.0,0.6666666666666666,3.651111111111111,12.4275,203.0,203.0,-13.776865160848732,-5.0800000000000125,-2.539999999999992,-3.0,0.02777777777777779,0.33333333333333337,-8.776388888888889,0.0,southpaw_vs_orthodox,0
LIGHTWEIGHT,0,PRELIMS,8,USA,27.890485968514717,25.916495550992472,175.26,177.8,185.42,180.34,southpaw,orthodox,7.0,2.0,5.0,2.0,0.7142857142857143,1.0,3.0,1.0,0.6,0.5,11.81,8.875,141.0,203.0,1.973990417522245,-2.5400000000000205,5.079999999999984,5.0,-0.2857142857142857,0.09999999999999998,2.9350000000000005,-62.0,southpaw_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,7,USA,21.05407255304586,21.982203969883642,185.42,177.8,193.04,182.88,southpaw,orthodox,2.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,9.295000000000002,9.435000000000002,141.0,203.0,-0.9281314168377826,7.619999999999976,10.159999999999997,0.0,0.5,0.0,-0.14000000000000057,-62.0,southpaw_vs_orthodox,0
WELTERWEIGHT,0,PRELIMS,6,USA,,30.00958247775496,180.34,180.34,,172.72,orthodox,orthodox,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,,10.64,,141.0,,0.0,,-3.0,-0.3333333333333333,-1.0,,,orthodox_vs_orthodox,0
HEAVYWEIGHT,0,MAIN_CARD,5,USA,26.1492128678987,24.39151266255989,185.42,190.5,,195.58,orthodox,orthodox,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,4.98,,141.0,1.7577002053388107,-5.0800000000000125,,-1.0,-1.0,-1.0,,,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,4,USA,34.26420260095825,26.614647501711158,182.88,182.88,187.96,,southpaw,southpaw,9.0,0.0,7.0,0.0,0.7777777777777778,0.0,4.0,0.0,0.5714285714285714,0.0,10.37,,274.0,,7.649555099247092,0.0,,9.0,0.7777777777777778,0.5714285714285714,,,southpaw_vs_southpaw,0
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,3,USA,32.71731690622861,34.677618069815196,182.88,187.96,,194.31,southpaw,orthodox,1.0,11.0,0.0,9.0,0.0,0.8181818181818182,0.0,4.0,0.0,0.4444444444444444,14.999999999999998,10.034545454545453,442.0,141.0,-1.9603011635865855,-5.0800000000000125,,-10.0,-0.8181818181818182,-0.4444444444444444,4.965454545454545,301.0,southpaw_vs_orthodox,0
MIDDLEWEIGHT,0,MAIN_CARD,2,USA,26.94592744695414,21.911019849418206,182.88,182.88,190.5,177.8,orthodox,southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.034907597535934,0.0,12.699999999999989,0.0,0.0,0.0,,,orthodox_vs_southpaw,0
HEAVYWEIGHT,0,MAIN_CARD,1,USA,40.35318275154004,,185.42,,184.15,,orthodox,orthodox,11.0,5.0,6.0,2.0,0.5454545454545454,0.4,6.0,2.0,1.0,1.0,6.417272727272726,5.636,575.0,379.0,,,,6.0,0.1454545454545454,0.0,0.781272727272726,196.0,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,PRELIMS,8,USA,31.81930184804928,,182.88,,190.5,,orthodox,southpaw,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.999999999999998,,1212.0,,,,-1.0,0.0,0.0,,,orthodox_vs_southpaw,1
WELTERWEIGHT,0,PRELIMS,7,USA,23.085557837097877,27.890485968514717,180.34,180.34,193.04,190.5,orthodox,orthodox,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,,140.0,,-4.80492813141684,0.0,2.539999999999992,1.0,1.0,0.0,,,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,6,USA,30.04791238877481,22.05612594113621,167.64,167.64,172.72,162.56,orthodox,orthodox,6.0,0.0,3.0,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,12.969999999999999,,140.0,,7.991786447638603,0.0,10.159999999999997,6.0,0.5,0.3333333333333333,,,orthodox_vs_orthodox,1
WELTERWEIGHT,0,MAIN_CARD,4,USA,30.68309377138946,,175.26,185.42,185.42,,switch,orthodox,11.0,1.0,9.0,1.0,0.8181818181818182,1.0,6.0,0.0,0.6666666666666666,0.0,8.776363636363637,15.0,140.0,140.0,,-10.159999999999997,,10.0,-0.18181818181818177,0.6666666666666666,-6.223636363636363,0.0,switch_vs_orthodox,1
HEAVYWEIGHT,1,MAIN_CARD,3,USA,25.073237508555785,28.128678986995208,190.5,203.2,200.66,203.2,southpaw,orthodox,6.0,3.0,5.0,3.0,0.8333333333333334,1.0,5.0,3.0,1.0,1.0,3.2449999999999997,3.9233333333333333,140.0,267.0,-3.0554414784394233,-12.699999999999989,-2.539999999999992,3.0,-0.16666666666666663,0.0,-0.6783333333333337,-127.0,southpaw_vs_orthodox,1
WELTERWEIGHT,0,MAIN_CARD,2,USA,32.11772758384668,28.54757015742642,172.72,175.26,180.34,182.88,southpaw,orthodox,1.0,11.0,0.0,10.0,0.0,0.9090909090909091,0.0,7.0,0.0,0.7,3.9000000000000004,5.212727272727273,211.0,666.0,3.570157426420259,-2.539999999999992,-2.539999999999992,-10.0,-0.9090909090909091,-0.7,-1.3127272727272725,-455.0,southpaw_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,5,USA,33.35249828884326,28.175222450376456,182.88,175.26,187.96,182.88,orthodox,orthodox,9.0,6.0,7.0,3.0,0.7777777777777778,0.5,6.0,2.0,0.8571428571428571,0.6666666666666666,5.2011111111111115,7.996666666666667,211.0,211.0,5.177275838466802,7.6200000000000045,5.0800000000000125,3.0,0.2777777777777778,0.19047619047619047,-2.7955555555555556,0.0,orthodox_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,1,USA,34.29158110882957,29.190965092402465,187.96,190.5,194.31,187.96,orthodox,orthodox,10.0,12.0,8.0,9.0,0.8,0.75,3.0,7.0,0.375,0.7777777777777778,10.475,11.299999999999999,301.0,189.0,5.100616016427104,-2.539999999999992,6.349999999999994,-2.0,0.050000000000000044,-0.4027777777777778,-0.8249999999999993,112.0,orthodox_vs_orthodox,1
WELTERWEIGHT,0,MAIN_CARD,2,USA,29.623545516769337,,180.34,,172.72,,orthodox,orthodox,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.913333333333334,133.0,497.0,,,,-1.0,0.0,0.0,6.586666666666666,-364.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,MAIN_CARD,3,USA,27.50444900752909,29.598904859685145,175.26,167.64,185.42,180.34,southpaw,orthodox,6.0,3.0,4.0,2.0,0.6666666666666666,0.6666666666666666,3.0,1.0,0.75,0.5,11.278333333333334,12.589999999999998,133.0,62.0,-2.094455852156056,7.6200000000000045,5.079999999999984,3.0,0.0,0.25,-1.3116666666666639,71.0,southpaw_vs_orthodox,1
HEAVYWEIGHT,0,MAIN_CARD,4,USA,25.15811088295688,25.39082819986311,190.5,190.5,195.58,,orthodox,orthodox,5.0,3.0,3.0,2.0,0.6,0.6666666666666666,3.0,2.0,1.0,1.0,5.465999999999999,5.239999999999999,189.0,133.0,-0.23271731690622843,0.0,,2.0,-0.06666666666666665,0.0,0.22599999999999998,56.0,orthodox_vs_orthodox,1
WELTERWEIGHT,0,MAIN_CARD,5,USA,20.66803559206023,22.036960985626283,185.42,180.34,193.04,187.96,southpaw,southpaw,1.0,5.0,1.0,4.0,1.0,0.8,1.0,2.0,1.0,0.5,12.07,8.88,189.0,133.0,-1.3689253935660517,5.079999999999984,5.079999999999984,-4.0,0.19999999999999996,0.5,3.1899999999999995,56.0,southpaw_vs_southpaw,1
HEAVYWEIGHT,0,MAIN_CARD,6,USA,24.005475701574266,24.66255989048597,190.5,208.28,195.58,,orthodox,orthodox,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.135,,62.0,-0.6570841889117034,-17.78,,-2.0,0.0,0.0,,,orthodox_vs_orthodox,1
HEAVYWEIGHT,0,PRELIMS,7,USA,,,,,,,southpaw,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,southpaw_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,8,USA,,,,,,177.8,orthodox,orthodox,2.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,10.815,,343.0,,,,,2.0,0.5,1.0,,,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,5,USA,,31.923340177960302,,185.42,,185.42,orthodox,orthodox,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,15.0,,127.0,,,,-1.0,-1.0,0.0,,,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,8,USA,29.66461327857632,26.412046543463383,167.64,167.64,172.72,175.26,orthodox,orthodox,5.0,0.0,2.0,0.0,0.4,0.0,1.0,0.0,0.5,0.0,12.563999999999998,,337.0,,3.2525667351129357,0.0,-2.539999999999992,5.0,0.4,0.5,,,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,7,USA,25.360711841204655,29.429158110882955,177.8,167.64,180.34,180.34,orthodox,orthodox,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,2.75,11.384999999999998,127.0,127.0,-4.068446269678301,10.160000000000025,0.0,-1.0,0.0,0.5,-8.634999999999998,0.0,orthodox_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,6,USA,22.702258726899384,21.426420260095824,180.34,177.8,193.04,182.88,orthodox,orthodox,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,3.870000000000001,,127.0,1.2758384668035596,2.539999999999992,10.159999999999997,-1.0,-1.0,-1.0,,,orthodox_vs_orthodox,1
WELTERWEIGHT,1,MAIN_CARD,3,USA,25.13347022587269,30.299794661190965,175.26,175.26,177.8,185.42,orthodox,switch,7.0,10.0,5.0,9.0,0.7142857142857143,0.9,4.0,6.0,0.8,0.6666666666666666,11.60142857142857,9.189,337.0,71.0,-5.166324435318277,0.0,-7.619999999999976,-3.0,-0.18571428571428572,0.13333333333333341,2.4124285714285705,266.0,orthodox_vs_switch,1
WELTERWEIGHT,0,MAIN_CARD,2,USA,,,185.42,,,,orthodox,orthodox,0.0,7.0,0.0,3.0,0.0,0.42857142857142855,0.0,3.0,0.0,1.0,,6.217142857142858,,435.0,,,,-7.0,-0.42857142857142855,-1.0,,,orthodox_vs_orthodox,1
LIGHT_HEAVYWEIGHT,1,MAIN_CARD,1,USA,26.833675564681723,40.610540725530456,182.88,187.96,187.96,190.5,southpaw,orthodox,8.0,11.0,6.0,9.0,0.75,0.8181818181818182,6.0,6.0,1.0,0.6666666666666666,4.005,13.482727272727272,239.0,127.0,-13.776865160848732,-5.0800000000000125,-2.539999999999992,-3.0,-0.06818181818181823,0.33333333333333337,-9.477727272727272,112.0,southpaw_vs_orthodox,1
HEAVYWEIGHT,0,MAIN_CARD,4,USA,24.689938398357288,24.49281314168378,190.5,208.28,200.66,,southpaw,orthodox,5.0,1.0,4.0,0.0,0.8,0.0,4.0,0.0,1.0,0.0,2.024,2.92,239.0,239.0,0.1971252566735089,-17.78,,4.0,0.8,1.0,-0.8959999999999999,0.0,southpaw_vs_orthodox,1
WELTERWEIGHT,0,MAIN_CARD,5,USA,21.672826830937716,29.259411362080765,180.34,180.34,187.96,172.72,southpaw,orthodox,4.0,1.0,3.0,0.0,0.75,0.0,2.0,0.0,0.6666666666666666,0.0,7.35,10.0,210.0,1099.0,-7.58658453114305,0.0,15.240000000000009,3.0,0.75,0.6666666666666666,-2.6500000000000004,-889.0,southpaw_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,8,USA,,27.140314852840522,,175.26,,185.42,orthodox,southpaw,0.0,5.0,0.0,3.0,0.0,0.6,0.0,2.0,0.0,0.6666666666666666,,12.088,,168.0,,,,-5.0,-0.6,-0.6666666666666666,,,orthodox_vs_southpaw,0
MIDDLEWEIGHT,0,PRELIMS,7,USA,,,177.8,,,,orthodox,orthodox,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.23,,679.0,,,,-1.0,0.0,0.0,,,orthodox_vs_orthodox,0
HEAVYWEIGHT,0,PRELIMS,6,USA,29.5523613963039,26.255989048596852,185.42,193.04,,,orthodox,orthodox,14.0,6.0,9.0,5.0,0.6428571428571429,0.8333333333333334,7.0,5.0,0.7777777777777778,1.0,10.165714285714285,11.341666666666667,168.0,266.0,3.296372347707049,-7.6200000000000045,,8.0,-0.19047619047619047,-0.2222222222222222,-1.1759523809523813,-98.0,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,4,USA,27.59753593429158,32.77481177275838,175.26,182.88,182.88,187.96,orthodox,orthodox,5.0,8.0,3.0,6.0,0.6,0.75,2.0,5.0,0.6666666666666666,0.8333333333333334,8.655999999999999,5.26375,266.0,210.0,-5.177275838466802,-7.6200000000000045,-5.0800000000000125,-3.0,-0.15000000000000002,-0.16666666666666674,3.392249999999999,56.0,orthodox_vs_orthodox,0
HEAVYWEIGHT,0,MAIN_CARD,3,USA,38.34907597535934,25.026694045174537,182.88,190.5,,,switch,orthodox,17.0,2.0,8.0,1.0,0.47058823529411764,0.5,7.0,1.0,0.875,1.0,4.891176470588235,6.744999999999999,168.0,210.0,13.322381930184804,-7.6200000000000045,,15.0,-0.02941176470588236,-0.125,-1.8538235294117644,-42.0,switch_vs_orthodox,0
MIDDLEWEIGHT,0,MAIN_CARD,2,USA,33.51403148528405,,182.88,177.8,187.96,,southpaw,orthodox,8.0,1.0,6.0,1.0,0.75,1.0,3.0,1.0,0.5,1.0,9.86875,1.9300000000000015,168.0,168.0,,5.079999999999984,,7.0,-0.25,-0.5,7.938749999999999,0.0,southpaw_vs_orthodox,1
WELTERWEIGHT,1,MAIN_CARD,1,USA,30.105407255304584,31.540041067761805,175.26,172.72,185.42,180.34,switch,southpaw,9.0,0.0,8.0,0.0,0.8888888888888888,0.0,5.0,0.0,0.625,0.0,9.776666666666666,,210.0,,-1.4346338124572213,2.539999999999992,5.079999999999984,9.0,0.8888888888888888,0.625,,,switch_vs_southpaw,1
LIGHTWEIGHT,0,PRELIMS,9,USA,29.08145106091718,28.386036960985628,167.64,170.18,180.34,177.8,orthodox,southpaw,1.0,6.0,1.0,3.0,1.0,0.5,0.0,1.0,0.0,0.3333333333333333,15.0,13.663333333333334,154.0,210.0,0.6954140999315506,-2.5400000000000205,2.539999999999992,-5.0,0.5,-0.3333333333333333,1.336666666666666,-56.0,orthodox_vs_southpaw,1
WELTERWEIGHT,0,PRELIMS,8,USA,,20.150581793292265,,185.42,,193.04,orthodox,southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,orthodox_vs_southpaw,0
LIGHTWEIGHT,0,PRELIMS,7,USA,,25.013004791238878,,177.8,,180.34,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,orthodox_vs_orthodox,0
WELTERWEIGHT,0,PRELIMS,6,USA,21.078713210130047,34.20396988364134,177.8,177.8,182.88,,orthodox,orthodox,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,15.0,,154.0,-13.125256673511295,0.0,,-1.0,-1.0,0.0,,,orthodox_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,5,USA,21.136208076659823,28.974674880219027,185.42,185.42,,193.04,orthodox,southpaw,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,2.67,,154.0,-7.8384668035592036,0.0,,-1.0,-1.0,-1.0,,,orthodox_vs_southpaw,0
HEAVYWEIGHT,0,MAIN_CARD,3,USA,24.640657084188913,32.72553045859001,190.5,185.42,195.58,187.96,orthodox,orthodox,4.0,4.0,2.0,3.0,0.5,0.75,2.0,1.0,1.0,0.3333333333333333,6.3375,14.7925,308.0,210.0,-8.084873374401095,5.0800000000000125,7.6200000000000045,0.0,-0.25,0.6666666666666667,-8.455,98.0,orthodox_vs_orthodox,1
HEAVYWEIGHT,1,MAIN_CARD,2,USA,,27.397672826830938,,203.2,,203.2,orthodox,orthodox,3.0,2.0,2.0,2.0,0.6666666666666666,1.0,2.0,2.0,1.0,1.0,6.463333333333334,4.935,210.0,210.0,,,,1.0,-0.33333333333333337,0.0,1.5283333333333342,0.0,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,1,MAIN_CARD,1,USA,40.26283367556468,28.673511293634498,187.96,190.5,190.5,187.96,orthodox,orthodox,10.0,11.0,8.0,9.0,0.8,0.8181818181818182,6.0,7.0,0.75,0.7777777777777778,12.331,10.054545454545455,112.0,308.0,11.589322381930181,-2.539999999999992,2.539999999999992,-1.0,-0.018181818181818188,-0.02777777777777779,2.276454545454545,-196.0,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,4,USA,23.77549623545517,31.575633127994525,182.88,185.42,194.31,185.42,orthodox,orthodox,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.9200000000000017,,154.0,,-7.800136892539356,-2.539999999999992,8.890000000000015,1.0,1.0,1.0,,,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,1,MAIN_CARD,1,,39.95619438740589,33.46748802190281,187.96,187.96,190.5,194.31,orthodox,orthodox,9.0,9.0,7.0,8.0,0.7777777777777778,0.8888888888888888,5.0,3.0,0.7142857142857143,0.375,12.295555555555556,10.233333333333333,252.0,196.0,6.488706365503077,0.0,-3.8100000000000023,0.0,-0.11111111111111105,0.3392857142857143,2.062222222222223,56.0,orthodox_vs_orthodox,1
HEAVYWEIGHT,0,MAIN_CARD,2,,,37.889117043121146,,182.88,,,orthodox,switch,4.0,16.0,1.0,8.0,0.25,0.5,1.0,7.0,1.0,0.875,6.55,5.073125,1911.0,98.0,,,,-12.0,-0.25,0.125,1.4768749999999997,1813.0,orthodox_vs_switch,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,3,,26.17932922655715,31.890485968514717,182.88,175.26,187.96,185.42,southpaw,orthodox,7.0,0.0,5.0,0.0,0.7142857142857143,0.0,5.0,0.0,1.0,0.0,4.417142857142857,,349.0,,-5.711156741957566,7.6200000000000045,2.5400000000000205,7.0,0.7142857142857143,1.0,,,southpaw_vs_orthodox,1
